EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,
1848882,30.00,No,Travel_Rarely,1334.00,Cardiology,4.00,2.00,Medical,1.00,3.00,Female,63.00,2.00,2.00,Nurse,2.00,Divorced,5209.00,19760.00,1.00,Y,Yes,12.00,3.00,2.00,80.00,3.00,11.00,4.00,2.00,11.00,8.00,2.00,7.00,
1537412,46.00,No,Travel_Frequently,638.00,Maternity,1.00,3.00,Medical,1.00,3.00,Male,40.00,2.00,3.00,Nurse,1.00,Married,10673.00,3142.00,2.00,Y,Yes,13.00,3.00,3.00,80.00,1.00,21.00,5.00,2.00,10.00,9.00,9.00,5.00,
1231380,32.00,No,Travel_Rarely,1093.00,Cardiology,6.00,4.00,Medical,1.00,2.00,Male,87.00,3.00,2.00,Nurse,3.00,Single,5010.00,24301.00,1.00,Y,No,16.00,3.00,1.00,80.00,0.00,12.00,0.00,3.00,11.00,8.00,5.00,7.00,
1293078,54.00,No,Travel_Rarely,1217.00,Neurology,2.00,4.00,Technical Degree,1.00,1.00,Female,60.00,3.00,3.00,Other,3.00,Married,13549.00,24001.00,9.00,Y,No,12.00,3.00,1.00,80.00,1.00,16.00,5.00,1.00,4.00,3.00,0.00,3.00,
1026798,24.00,No,Travel_Rarely,1353.00,Cardiology,3.00,2.00,Other,1.00,1.00,Female,33.00,3.00,2.00,Nurse,3.00,Married,4999.00,17519.00,0.00,Y,No,21.00,4.00,1.00,80.00,1.00,4.00,2.00,2.00,3.00,2.00,0.00,2.00,
1500402,28.00,No,Non-Travel,120.00,Cardiology,4.00,3.00,Medical,1.00,2.00,Male,43.00,3.00,2.00,Nurse,3.00,Married,4221.00,8863.00,1.00,Y,No,15.00,3.00,2.00,80.00,0.00,5.00,3.00,4.00,5.00,4.00,0.00,4.00,
1514098,58.00,No,Travel_Rarely,682.00,Cardiology,10.00,4.00,Medical,1.00,4.00,Male,37.00,3.00,4.00,Nurse,3.00,Single,13872.00,24409.00,0.00,Y,No,13.00,3.00,3.00,80.00,0.00,38.00,1.00,2.00,37.00,10.00,1.00,8.00,
1487216,44.00,No,Non-Travel,489.00,Maternity,23.00,3.00,Medical,1.00,2.00,Male,67.00,3.00,2.00,Nurse,2.00,Married,2042.00,25043.00,4.00,Y,No,12.00,3.00,3.00,80.00,1.00,17.00,3.00,4.00,3.00,2.00,1.00,2.00,
1843825,37.00,Yes,Travel_Rarely,807.00,Neurology,6.00,4.00,Human Resources,1.00,3.00,Male,63.00,3.00,1.00,Other,1.00,Divorced,2073.00,23648.00,4.00,Y,Yes,22.00,4.00,4.00,80.00,0.00,7.00,3.00,3.00,3.00,2.00,0.00,2.00,
1635251,32.00,No,Travel_Rarely,827.00,Maternity,1.00,1.00,Life Sciences,1.00,4.00,Male,71.00,3.00,1.00,Other,1.00,Single,2956.00,15178.00,1.00,Y,No,13.00,3.00,4.00,80.00,0.00,1.00,2.00,3.00,1.00,0.00,0.00,0.00,
1088304,20.00,Yes,Travel_Frequently,871.00,Maternity,6.00,3.00,Life Sciences,1.00,4.00,Female,66.00,2.00,1.00,Nurse,4.00,Single,2926.00,19783.00,1.00,Y,Yes,18.00,3.00,2.00,80.00,0.00,1.00,5.00,3.00,1.00,0.00,1.00,0.00,
1792856,34.00,No,Travel_Rarely,665.00,Maternity,6.00,4.00,Other,1.00,1.00,Female,41.00,3.00,2.00,Other,3.00,Single,4809.00,12482.00,1.00,Y,No,14.00,3.00,3.00,80.00,0.00,16.00,3.00,3.00,16.00,13.00,2.00,10.00,
1787161,37.00,No,Non-Travel,1040.00,Maternity,2.00,2.00,Life Sciences,1.00,3.00,Male,100.00,2.00,2.00,Nurse,4.00,Divorced,5163.00,15850.00,5.00,Y,No,14.00,3.00,4.00,80.00,1.00,17.00,2.00,4.00,1.00,0.00,0.00,0.00,
1627796,59.00,No,Non-Travel,1420.00,Neurology,2.00,4.00,Human Resources,1.00,3.00,Female,32.00,2.00,5.00,Administrative,4.00,Married,18844.00,21922.00,9.00,Y,No,21.00,4.00,4.00,80.00,1.00,30.00,3.00,3.00,3.00,2.00,2.00,2.00,
1077558,50.00,No,Travel_Frequently,1115.00,Neurology,1.00,3.00,Life Sciences,1.00,1.00,Female,73.00,3.00,5.00,Other,2.00,Married,18172.00,9755.00,3.00,Y,Yes,19.00,3.00,1.00,80.00,0.00,28.00,1.00,2.00,8.00,3.00,0.00,7.00,
1410589,25.00,Yes,Travel_Rarely,240.00,Cardiology,5.00,3.00,Marketing,1.00,3.00,Male,46.00,2.00,2.00,Nurse,3.00,Single,5744.00,26959.00,1.00,Y,Yes,11.00,3.00,4.00,80.00,0.00,6.00,1.00,3.00,6.00,4.00,0.00,3.00,
1657986,25.00,No,Travel_Rarely,1280.00,Maternity,7.00,1.00,Medical,1.00,4.00,Male,64.00,2.00,1.00,Other,4.00,Married,2889.00,26897.00,1.00,Y,No,11.00,3.00,3.00,80.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,1.00,
1353326,22.00,No,Travel_Rarely,534.00,Maternity,15.00,3.00,Medical,1.00,2.00,Female,59.00,3.00,1.00,Nurse,4.00,Single,2871.00,23785.00,1.00,Y,No,15.00,3.00,3.00,80.00,0.00,1.00,5.00,3.00,0.00,0.00,0.00,0.00,
1523794,51.00,No,Travel_Frequently,1456.00,Maternity,1.00,4.00,Medical,1.00,1.00,Female,30.00,2.00,3.00,Nurse,1.00,Single,7484.00,25796.00,3.00,Y,No,20.00,4.00,3.00,80.00,0.00,23.00,1.00,2.00,13.00,12.00,12.00,8.00,
1851151,34.00,Yes,Travel_Frequently,658.00,Maternity,7.00,3.00,Life Sciences,1.00,1.00,Male,66.00,1.00,2.00,Nurse,3.00,Single,6074.00,22887.00,1.00,Y,Yes,24.00,4.00,4.00,80.00,0.00,9.00,3.00,3.00,9.00,7.00,0.00,6.00,
1645988,54.00,No,Non-Travel,142.00,Neurology,26.00,3.00,Human Resources,1.00,4.00,Female,30.00,4.00,4.00,Administrative,4.00,Single,17328.00,13871.00,2.00,Y,Yes,12.00,3.00,3.00,80.00,0.00,23.00,3.00,3.00,5.00,3.00,4.00,4.00,
1849283,24.00,No,Travel_Rarely,1127.00,Maternity,18.00,1.00,Life Sciences,1.00,2.00,Male,52.00,3.00,1.00,Nurse,3.00,Married,2774.00,13257.00,0.00,Y,No,12.00,3.00,3.00,80.00,1.00,6.00,2.00,3.00,5.00,3.00,1.00,2.00,
1073480,34.00,No,Travel_Rarely,1031.00,Maternity,6.00,4.00,Life Sciences,1.00,3.00,Female,45.00,2.00,2.00,Other,2.00,Divorced,4505.00,15000.00,6.00,Y,No,15.00,3.00,3.00,80.00,1.00,12.00,3.00,3.00,1.00,0.00,0.00,0.00,
1157113,37.00,No,Travel_Rarely,1189.00,Cardiology,3.00,3.00,Life Sciences,1.00,3.00,Male,87.00,3.00,3.00,Nurse,4.00,Single,7428.00,14506.00,2.00,Y,No,12.00,3.00,1.00,80.00,0.00,12.00,3.00,3.00,5.00,3.00,1.00,3.00,
1130224,34.00,No,Travel_Rarely,1354.00,Neurology,5.00,3.00,Medical,1.00,3.00,Female,45.00,2.00,3.00,Other,1.00,Single,11631.00,5615.00,2.00,Y,No,12.00,3.00,4.00,80.00,0.00,14.00,6.00,3.00,11.00,10.00,5.00,8.00,
1427732,36.00,No,Travel_Frequently,1467.00,Cardiology,11.00,2.00,Technical Degree,1.00,2.00,Female,92.00,3.00,3.00,Nurse,4.00,Married,9738.00,22952.00,0.00,Y,No,14.00,3.00,3.00,80.00,1.00,10.00,6.00,3.00,9.00,7.00,2.00,8.00,
1852975,36.00,No,Travel_Rarely,922.00,Maternity,3.00,2.00,Life Sciences,1.00,1.00,Female,39.00,3.00,1.00,Nurse,4.00,Divorced,2835.00,2561.00,5.00,Y,No,22.00,4.00,1.00,80.00,1.00,7.00,2.00,3.00,1.00,0.00,0.00,0.00,
1845017,43.00,No,Travel_Frequently,394.00,Cardiology,26.00,2.00,Life Sciences,1.00,3.00,Male,92.00,3.00,4.00,Administrative,4.00,Married,16959.00,19494.00,1.00,Y,Yes,12.00,3.00,4.00,80.00,2.00,25.00,3.00,4.00,25.00,12.00,4.00,12.00,
1212660,30.00,No,Travel_Frequently,1312.00,Maternity,23.00,3.00,Life Sciences,1.00,1.00,Male,96.00,1.00,1.00,Other,3.00,Divorced,2613.00,22310.00,1.00,Y,No,25.00,4.00,3.00,80.00,3.00,10.00,2.00,2.00,10.00,7.00,0.00,9.00,
1264790,33.00,No,Non-Travel,750.00,Cardiology,22.00,2.00,Marketing,1.00,3.00,Male,95.00,3.00,2.00,Nurse,2.00,Married,6146.00,15480.00,0.00,Y,No,13.00,3.00,1.00,80.00,1.00,8.00,2.00,4.00,7.00,7.00,0.00,7.00,
1515486,56.00,Yes,Travel_Rarely,441.00,Maternity,14.00,4.00,Life Sciences,1.00,2.00,Female,72.00,3.00,1.00,Other,2.00,Married,4963.00,4510.00,9.00,Y,Yes,18.00,3.00,1.00,80.00,3.00,7.00,2.00,3.00,5.00,4.00,4.00,3.00,
1832980,51.00,No,Travel_Rarely,684.00,Neurology,6.00,3.00,Life Sciences,1.00,1.00,Male,51.00,3.00,5.00,Other,3.00,Single,19537.00,6462.00,7.00,Y,No,13.00,3.00,3.00,80.00,0.00,23.00,5.00,3.00,20.00,18.00,15.00,15.00,
1031688,31.00,Yes,Travel_Rarely,249.00,Cardiology,6.00,4.00,Life Sciences,1.00,2.00,Male,76.00,1.00,2.00,Nurse,3.00,Married,6172.00,20739.00,4.00,Y,Yes,18.00,3.00,2.00,80.00,0.00,12.00,3.00,2.00,7.00,7.00,7.00,7.00,
1433172,26.00,No,Travel_Rarely,841.00,Maternity,6.00,3.00,Other,1.00,3.00,Female,46.00,2.00,1.00,Other,2.00,Married,2368.00,23300.00,1.00,Y,No,19.00,3.00,3.00,80.00,0.00,5.00,3.00,2.00,5.00,4.00,4.00,3.00,
1607390,58.00,No,Travel_Rarely,147.00,Maternity,23.00,4.00,Medical,1.00,4.00,Female,94.00,3.00,3.00,Nurse,4.00,Married,10312.00,3465.00,1.00,Y,No,12.00,3.00,4.00,80.00,1.00,40.00,3.00,2.00,40.00,10.00,15.00,6.00,
1842764,19.00,Yes,Travel_Rarely,528.00,Cardiology,22.00,1.00,Marketing,1.00,4.00,Male,50.00,3.00,1.00,Other,3.00,Single,1675.00,26820.00,1.00,Y,Yes,19.00,3.00,4.00,80.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,
1176986,22.00,No,Travel_Rarely,594.00,Maternity,2.00,1.00,Technical Degree,1.00,3.00,Male,100.00,3.00,1.00,Nurse,4.00,Married,2523.00,19299.00,0.00,Y,No,14.00,3.00,3.00,80.00,1.00,3.00,2.00,3.00,2.00,1.00,2.00,1.00,
1835832,49.00,No,Travel_Rarely,470.00,Maternity,20.00,4.00,Medical,1.00,3.00,Female,96.00,3.00,2.00,Therapist,1.00,Married,6567.00,5549.00,1.00,Y,No,14.00,3.00,3.00,80.00,0.00,16.00,2.00,2.00,15.00,11.00,5.00,11.00,
1450885,43.00,No,Travel_Frequently,957.00,Maternity,28.00,3.00,Medical,1.00,2.00,Female,72.00,4.00,1.00,Other,3.00,Single,4739.00,16090.00,4.00,Y,No,12.00,3.00,4.00,80.00,0.00,18.00,2.00,3.00,3.00,2.00,1.00,2.00,
1810635,50.00,No,Travel_Frequently,809.00,Cardiology,12.00,3.00,Marketing,1.00,3.00,Female,77.00,3.00,3.00,Nurse,4.00,Single,9208.00,6645.00,4.00,Y,No,11.00,3.00,4.00,80.00,0.00,16.00,3.00,3.00,2.00,2.00,2.00,1.00,
1810242,31.00,Yes,Travel_Rarely,542.00,Cardiology,20.00,3.00,Life Sciences,1.00,2.00,Female,71.00,1.00,2.00,Nurse,3.00,Married,4559.00,24788.00,3.00,Y,Yes,11.00,3.00,3.00,80.00,1.00,4.00,2.00,3.00,2.00,2.00,2.00,2.00,
1148129,41.00,No,Travel_Rarely,802.00,Cardiology,9.00,1.00,Life Sciences,1.00,3.00,Male,96.00,3.00,3.00,Nurse,3.00,Divorced,8189.00,21196.00,3.00,Y,Yes,13.00,3.00,3.00,80.00,1.00,12.00,2.00,3.00,9.00,7.00,0.00,7.00,
1085450,26.00,No,Travel_Rarely,1355.00,Neurology,25.00,1.00,Life Sciences,1.00,3.00,Female,61.00,3.00,1.00,Other,3.00,Married,2942.00,8916.00,1.00,Y,No,23.00,4.00,4.00,80.00,1.00,8.00,3.00,3.00,8.00,7.00,5.00,7.00,
1699939,36.00,No,Travel_Rarely,216.00,Neurology,6.00,2.00,Medical,1.00,2.00,Male,84.00,3.00,2.00,Therapist,2.00,Divorced,4941.00,2819.00,6.00,Y,No,20.00,4.00,4.00,80.00,2.00,7.00,0.00,3.00,3.00,2.00,0.00,1.00,
1612623,51.00,Yes,Travel_Frequently,1150.00,Cardiology,8.00,4.00,Life Sciences,1.00,1.00,Male,53.00,1.00,3.00,Therapist,4.00,Single,10650.00,25150.00,2.00,Y,No,15.00,3.00,4.00,80.00,0.00,18.00,2.00,3.00,4.00,2.00,0.00,3.00,
1069811,39.00,No,Travel_Rarely,1329.00,Cardiology,4.00,4.00,Life Sciences,1.00,4.00,Female,47.00,2.00,2.00,Nurse,3.00,Married,5902.00,14590.00,4.00,Y,No,14.00,3.00,3.00,80.00,1.00,17.00,1.00,4.00,15.00,11.00,5.00,9.00,
1717795,25.00,No,Travel_Rarely,959.00,Cardiology,28.00,3.00,Life Sciences,1.00,1.00,Male,41.00,2.00,2.00,Nurse,3.00,Married,8639.00,24835.00,2.00,Y,No,18.00,3.00,4.00,80.00,0.00,6.00,3.00,3.00,2.00,2.00,2.00,2.00,
1341925,30.00,No,Travel_Rarely,1240.00,Neurology,9.00,3.00,Human Resources,1.00,3.00,Male,48.00,3.00,2.00,Other,4.00,Married,6347.00,13982.00,0.00,Y,Yes,19.00,3.00,4.00,80.00,0.00,12.00,2.00,1.00,11.00,9.00,4.00,7.00,
1113668,32.00,Yes,Travel_Rarely,1033.00,Maternity,9.00,3.00,Medical,1.00,1.00,Female,41.00,3.00,1.00,Nurse,1.00,Single,4200.00,10224.00,7.00,Y,No,22.00,4.00,1.00,80.00,0.00,10.00,2.00,4.00,5.00,4.00,0.00,4.00,
1164932,45.00,No,Travel_Rarely,1316.00,Maternity,29.00,3.00,Medical,1.00,3.00,Male,83.00,3.00,1.00,Other,4.00,Single,3452.00,9752.00,5.00,Y,No,13.00,3.00,2.00,80.00,0.00,9.00,2.00,2.00,6.00,5.00,0.00,3.00,
1328110,38.00,No,Travel_Rarely,364.00,Maternity,3.00,5.00,Technical Degree,1.00,4.00,Female,32.00,3.00,2.00,Other,3.00,Single,4317.00,2302.00,3.00,Y,Yes,20.00,4.00,2.00,80.00,0.00,19.00,2.00,3.00,3.00,2.00,2.00,2.00,
1744823,30.00,No,Travel_Rarely,438.00,Maternity,18.00,3.00,Life Sciences,1.00,1.00,Female,75.00,3.00,1.00,Other,3.00,Single,2632.00,23910.00,1.00,Y,No,14.00,3.00,3.00,80.00,0.00,5.00,4.00,2.00,5.00,4.00,0.00,4.00,
1431031,32.00,No,Travel_Frequently,689.00,Cardiology,9.00,2.00,Medical,1.00,4.00,Male,35.00,1.00,2.00,Nurse,4.00,Divorced,4668.00,22812.00,0.00,Y,No,17.00,3.00,4.00,80.00,3.00,9.00,2.00,4.00,8.00,7.00,0.00,7.00,
1587864,30.00,No,Travel_Rarely,201.00,Maternity,5.00,3.00,Technical Degree,1.00,4.00,Female,84.00,3.00,1.00,Other,1.00,Divorced,3204.00,10415.00,5.00,Y,No,14.00,3.00,4.00,80.00,1.00,8.00,3.00,3.00,3.00,2.00,2.00,2.00,
1577226,30.00,No,Travel_Rarely,1427.00,Maternity,2.00,1.00,Medical,1.00,2.00,Male,35.00,2.00,1.00,Nurse,4.00,Single,2720.00,11162.00,0.00,Y,No,13.00,3.00,4.00,80.00,0.00,6.00,3.00,3.00,5.00,3.00,1.00,2.00,
1162762,41.00,No,Travel_Frequently,857.00,Neurology,10.00,3.00,Life Sciences,1.00,4.00,Male,91.00,2.00,4.00,Other,1.00,Divorced,17181.00,12888.00,4.00,Y,No,13.00,3.00,2.00,80.00,1.00,21.00,2.00,2.00,7.00,6.00,7.00,7.00,
1035340,41.00,No,Travel_Rarely,933.00,Maternity,9.00,4.00,Life Sciences,1.00,3.00,Male,94.00,3.00,1.00,Nurse,1.00,Married,2238.00,6961.00,2.00,Y,No,21.00,4.00,4.00,80.00,1.00,7.00,2.00,3.00,5.00,0.00,1.00,4.00,
1529493,19.00,No,Travel_Rarely,1181.00,Maternity,3.00,1.00,Medical,1.00,2.00,Female,79.00,3.00,1.00,Nurse,2.00,Single,1483.00,16102.00,1.00,Y,No,14.00,3.00,4.00,80.00,0.00,1.00,3.00,3.00,1.00,0.00,0.00,0.00,
1789511,40.00,No,Travel_Frequently,1395.00,Maternity,26.00,3.00,Medical,1.00,2.00,Female,54.00,3.00,2.00,Other,2.00,Divorced,5605.00,8504.00,1.00,Y,No,11.00,3.00,1.00,80.00,1.00,20.00,2.00,3.00,20.00,7.00,2.00,13.00,
1047751,35.00,No,Travel_Rarely,662.00,Cardiology,1.00,5.00,Marketing,1.00,3.00,Male,94.00,3.00,3.00,Nurse,2.00,Married,7295.00,11439.00,1.00,Y,No,13.00,3.00,1.00,80.00,2.00,10.00,3.00,3.00,10.00,8.00,0.00,6.00,
1057195,53.00,No,Travel_Rarely,1436.00,Cardiology,6.00,2.00,Marketing,1.00,2.00,Male,34.00,3.00,2.00,Other,3.00,Married,2306.00,16047.00,2.00,Y,Yes,20.00,4.00,4.00,80.00,1.00,13.00,3.00,1.00,7.00,7.00,4.00,5.00,
1682385,45.00,No,Travel_Rarely,194.00,Maternity,9.00,3.00,Life Sciences,1.00,2.00,Male,60.00,3.00,2.00,Nurse,2.00,Divorced,2348.00,10901.00,8.00,Y,No,18.00,3.00,3.00,80.00,1.00,20.00,2.00,1.00,17.00,9.00,0.00,15.00,
1314990,32.00,No,Travel_Frequently,967.00,Cardiology,8.00,3.00,Marketing,1.00,2.00,Female,43.00,3.00,3.00,Nurse,4.00,Single,8998.00,15589.00,1.00,Y,No,14.00,3.00,4.00,80.00,0.00,9.00,2.00,3.00,9.00,8.00,3.00,7.00,
1157784,29.00,No,Non-Travel,1496.00,Neurology,1.00,1.00,Technical Degree,1.00,4.00,Male,41.00,3.00,2.00,Therapist,3.00,Married,4319.00,26283.00,1.00,Y,No,13.00,3.00,1.00,80.00,1.00,10.00,1.00,3.00,10.00,7.00,0.00,9.00,
1819484,51.00,No,Travel_Rarely,1169.00,Neurology,7.00,4.00,Medical,1.00,2.00,Male,34.00,2.00,2.00,Therapist,3.00,Married,6132.00,13983.00,2.00,Y,No,17.00,3.00,3.00,80.00,0.00,10.00,2.00,3.00,1.00,0.00,0.00,0.00,
1172011,58.00,No,Travel_Rarely,1145.00,Maternity,9.00,3.00,Medical,1.00,2.00,Female,75.00,2.00,1.00,Other,2.00,Married,3346.00,11873.00,4.00,Y,Yes,20.00,4.00,2.00,80.00,1.00,9.00,3.00,2.00,1.00,0.00,0.00,0.00,
1562685,40.00,No,Travel_Rarely,630.00,Cardiology,4.00,4.00,Marketing,1.00,3.00,Male,67.00,2.00,3.00,Nurse,4.00,Married,10855.00,8552.00,7.00,Y,No,11.00,3.00,1.00,80.00,1.00,15.00,2.00,2.00,12.00,11.00,2.00,11.00,
1404919,34.00,No,Travel_Frequently,303.00,Cardiology,2.00,4.00,Marketing,1.00,3.00,Female,75.00,3.00,1.00,Other,3.00,Married,2231.00,11314.00,6.00,Y,No,18.00,3.00,4.00,80.00,1.00,6.00,3.00,3.00,4.00,3.00,1.00,2.00,
1751538,22.00,No,Travel_Rarely,1256.00,Maternity,19.00,1.00,Medical,1.00,3.00,Male,80.00,3.00,1.00,Other,4.00,Married,2323.00,11992.00,1.00,Y,No,24.00,4.00,1.00,80.00,2.00,2.00,6.00,3.00,2.00,2.00,2.00,2.00,
1883822,27.00,No,Non-Travel,691.00,Maternity,9.00,3.00,Medical,1.00,4.00,Male,57.00,3.00,1.00,Other,2.00,Divorced,2024.00,5970.00,6.00,Y,No,18.00,3.00,4.00,80.00,1.00,6.00,1.00,1.00,2.00,2.00,2.00,2.00,
1460812,28.00,No,Travel_Rarely,440.00,Maternity,21.00,3.00,Medical,1.00,3.00,Male,42.00,3.00,1.00,Other,4.00,Married,2713.00,6672.00,1.00,Y,No,11.00,3.00,3.00,80.00,1.00,5.00,2.00,1.00,5.00,2.00,0.00,2.00,
1303708,57.00,No,Travel_Rarely,334.00,Maternity,24.00,2.00,Life Sciences,1.00,3.00,Male,83.00,4.00,3.00,Nurse,4.00,Divorced,9439.00,23402.00,3.00,Y,Yes,16.00,3.00,2.00,80.00,1.00,12.00,2.00,1.00,5.00,3.00,1.00,4.00,
1224013,27.00,Yes,Non-Travel,1450.00,Maternity,3.00,3.00,Medical,1.00,3.00,Male,79.00,2.00,1.00,Other,3.00,Divorced,2566.00,25326.00,1.00,Y,Yes,15.00,3.00,4.00,80.00,1.00,1.00,2.00,2.00,1.00,1.00,0.00,1.00,
1495862,50.00,No,Travel_Rarely,1452.00,Neurology,11.00,3.00,Life Sciences,1.00,3.00,Female,53.00,3.00,5.00,Other,2.00,Single,19926.00,17053.00,3.00,Y,No,15.00,3.00,2.00,80.00,0.00,21.00,5.00,3.00,5.00,4.00,4.00,4.00,
1379450,41.00,No,Travel_Rarely,465.00,Maternity,14.00,3.00,Life Sciences,1.00,1.00,Male,56.00,3.00,1.00,Other,3.00,Divorced,2451.00,4609.00,4.00,Y,No,12.00,3.00,1.00,80.00,1.00,13.00,2.00,3.00,9.00,8.00,1.00,8.00,
1138977,30.00,No,Travel_Rarely,1339.00,Cardiology,5.00,3.00,Life Sciences,1.00,2.00,Female,41.00,3.00,3.00,Nurse,4.00,Married,9419.00,8053.00,2.00,Y,No,12.00,3.00,3.00,80.00,1.00,12.00,2.00,3.00,10.00,9.00,7.00,4.00,
1726077,38.00,No,Travel_Rarely,702.00,Cardiology,1.00,4.00,Life Sciences,1.00,1.00,Female,59.00,2.00,2.00,Nurse,4.00,Single,8686.00,12930.00,4.00,Y,No,22.00,4.00,3.00,80.00,0.00,12.00,2.00,4.00,8.00,3.00,0.00,7.00,
1101855,32.00,No,Travel_Rarely,120.00,Maternity,6.00,5.00,Life Sciences,1.00,3.00,Male,43.00,3.00,1.00,Other,3.00,Single,3038.00,12430.00,3.00,Y,No,20.00,4.00,1.00,80.00,0.00,8.00,2.00,3.00,5.00,4.00,1.00,4.00,
1715001,27.00,No,Travel_Rarely,1157.00,Maternity,17.00,3.00,Technical Degree,1.00,3.00,Male,51.00,3.00,1.00,Other,2.00,Married,3058.00,13364.00,0.00,Y,Yes,16.00,3.00,4.00,80.00,1.00,6.00,3.00,2.00,5.00,2.00,1.00,1.00,
1820041,19.00,Yes,Travel_Frequently,602.00,Cardiology,1.00,1.00,Technical Degree,1.00,3.00,Female,100.00,1.00,1.00,Other,1.00,Single,2325.00,20989.00,0.00,Y,No,21.00,4.00,1.00,80.00,0.00,1.00,5.00,4.00,0.00,0.00,0.00,0.00,
1540435,36.00,No,Travel_Frequently,1480.00,Maternity,3.00,2.00,Medical,1.00,4.00,Male,30.00,3.00,1.00,Nurse,2.00,Single,2088.00,15062.00,4.00,Y,No,12.00,3.00,3.00,80.00,0.00,13.00,3.00,2.00,8.00,7.00,7.00,2.00,
1340085,30.00,No,Non-Travel,111.00,Maternity,9.00,3.00,Medical,1.00,3.00,Male,66.00,3.00,2.00,Nurse,1.00,Divorced,3072.00,11012.00,1.00,Y,No,11.00,3.00,3.00,80.00,2.00,12.00,4.00,3.00,12.00,9.00,6.00,10.00,
1319352,45.00,No,Travel_Rarely,1268.00,Cardiology,4.00,2.00,Life Sciences,1.00,3.00,Female,30.00,3.00,2.00,Nurse,1.00,Divorced,5006.00,6319.00,4.00,Y,Yes,11.00,3.00,1.00,80.00,1.00,9.00,3.00,4.00,5.00,4.00,0.00,3.00,
1722423,56.00,No,Travel_Rarely,713.00,Maternity,8.00,3.00,Life Sciences,1.00,3.00,Female,67.00,3.00,1.00,Other,1.00,Divorced,4257.00,13939.00,4.00,Y,Yes,18.00,3.00,3.00,80.00,1.00,19.00,3.00,3.00,2.00,2.00,2.00,2.00,
1853558,33.00,No,Travel_Rarely,134.00,Maternity,2.00,3.00,Life Sciences,1.00,3.00,Male,90.00,3.00,1.00,Other,4.00,Single,2500.00,10515.00,0.00,Y,No,14.00,3.00,1.00,80.00,0.00,4.00,2.00,4.00,3.00,1.00,0.00,2.00,
1517594,19.00,Yes,Travel_Rarely,303.00,Maternity,2.00,3.00,Life Sciences,1.00,2.00,Male,47.00,2.00,1.00,Nurse,4.00,Single,1102.00,9241.00,1.00,Y,No,22.00,4.00,3.00,80.00,0.00,1.00,3.00,2.00,1.00,0.00,1.00,0.00,
1700841,46.00,No,Travel_Rarely,526.00,Cardiology,1.00,2.00,Marketing,1.00,2.00,Female,92.00,3.00,3.00,Nurse,1.00,Divorced,10453.00,2137.00,1.00,Y,No,25.00,4.00,3.00,80.00,3.00,24.00,2.00,3.00,24.00,13.00,15.00,7.00,
1665761,38.00,No,Travel_Rarely,1380.00,Maternity,9.00,2.00,Life Sciences,1.00,3.00,Female,75.00,3.00,1.00,Nurse,4.00,Single,2288.00,6319.00,1.00,Y,No,12.00,3.00,3.00,80.00,0.00,2.00,3.00,3.00,2.00,2.00,2.00,1.00,
1224843,31.00,No,Travel_Rarely,140.00,Maternity,12.00,1.00,Medical,1.00,3.00,Female,95.00,3.00,1.00,Other,4.00,Married,3929.00,6984.00,8.00,Y,Yes,23.00,4.00,3.00,80.00,1.00,7.00,0.00,3.00,4.00,2.00,0.00,2.00,
1739412,34.00,No,Travel_Rarely,629.00,Maternity,27.00,2.00,Medical,1.00,4.00,Female,95.00,3.00,1.00,Other,2.00,Single,2311.00,5711.00,2.00,Y,No,15.00,3.00,4.00,80.00,0.00,9.00,3.00,3.00,3.00,2.00,1.00,2.00,
1190255,41.00,Yes,Travel_Rarely,1356.00,Cardiology,20.00,2.00,Marketing,1.00,2.00,Female,70.00,3.00,1.00,Other,2.00,Single,3140.00,21728.00,1.00,Y,Yes,22.00,4.00,4.00,80.00,0.00,4.00,5.00,2.00,4.00,3.00,0.00,2.00,
1820323,50.00,No,Travel_Rarely,328.00,Maternity,1.00,3.00,Medical,1.00,3.00,Male,86.00,2.00,1.00,Nurse,3.00,Married,3690.00,3425.00,2.00,Y,No,15.00,3.00,4.00,80.00,1.00,5.00,2.00,2.00,3.00,2.00,0.00,2.00,
1477195,53.00,No,Travel_Rarely,1084.00,Maternity,13.00,2.00,Medical,1.00,4.00,Female,57.00,4.00,2.00,Therapist,1.00,Divorced,4450.00,26250.00,1.00,Y,No,11.00,3.00,3.00,80.00,2.00,5.00,3.00,3.00,4.00,2.00,1.00,3.00,
1383313,33.00,No,Travel_Rarely,931.00,Maternity,14.00,3.00,Medical,1.00,4.00,Female,72.00,3.00,1.00,Other,2.00,Married,2756.00,4673.00,1.00,Y,No,13.00,3.00,4.00,80.00,1.00,8.00,5.00,3.00,8.00,7.00,1.00,6.00,
